login_count,logoff_count,usb_connect_count,usb_disconnect_count,email_count,file_activity_count,unique_pc_count,after_hours_login,weekend_activity,attachment_count,max_login_drift,weeks_with_anomalous_login,max_usb_drift,weeks_with_anomalous_usb
692,346,0.0,0.0,1018,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
1188,460,367.0,366.0,3027,1209.0,34,483.0,12.0,892.0,1.7828007776374255,0,2.6733300617902507,2.0
692,346,0.0,0.0,1006,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
967,346,129.0,128.0,3025,493.0,1,161.0,0.0,934.0,1.605049267213674,0,2.798045195508968,2.0
692,346,0.0,0.0,3646,0.0,1,346.0,0.0,748.0,1.3199178488951635,0,0.0,0.0
602,301,0.0,0.0,2611,0.0,1,144.0,0.0,507.0,1.9802836643159416,0,0.0,0.0
692,346,0.0,0.0,1015,0.0,1,346.0,0.0,212.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,341,0.0,1,157.0,0.0,65.0,1.3199178488951635,0,0.0,0.0
1200,461,0.0,0.0,5028,0.0,2,0.0,0.0,2023.0,1.6672880490509645,0,0.0,0.0
692,346,0.0,0.0,336,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3032,0.0,1,163.0,0.0,641.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3710,0.0,1,346.0,0.0,755.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3691,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
728,364,0.0,0.0,3022,0.0,19,160.0,0.0,324.0,1.817445682349312,0,0.0,0.0
2820,1410,0.0,0.0,3711,0.0,630,1742.0,0.0,1502.0,1.787069392369223,0,0.0,0.0
692,346,0.0,0.0,2998,0.0,1,0.0,0.0,1195.0,1.3199178488951635,0,0.0,0.0
1890,945,0.0,0.0,2496,0.0,519,1136.0,0.0,506.0,2.332464337840603,1,0.0,0.0
692,346,0.0,0.0,333,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,2992,0.0,1,346.0,0.0,595.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3014,0.0,1,157.0,0.0,615.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3041,0.0,1,356.0,0.0,592.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,8997,0.0,1,161.0,0.0,897.0,1.3199178488951635,0,0.0,0.0
967,346,717.0,707.0,3028,2234.0,1,165.0,0.0,889.0,1.4793187661705904,0,2.0286037989344976,2.0
959,346,0.0,0.0,3025,0.0,1,346.0,0.0,1230.0,1.599501850084381,0,0.0,0.0
952,346,0.0,0.0,4728,0.0,1,346.0,0.0,965.0,1.490908609486423,0,0.0,0.0
1362,488,0.0,0.0,1420,0.0,1,488.0,378.0,132.0,1.5218458129152794,0,0.0,0.0
3053,1391,0.0,0.0,3696,0.0,636,1670.0,0.0,1521.0,1.949406479375527,0,0.0,0.0
1673,658,471.0,470.0,6135,1236.0,2,621.0,386.0,1865.0,1.899414098137882,0,2.268456046273393,1.0
1272,453,3903.0,3882.0,3918,10889.0,1,453.0,303.0,411.0,1.7302096687997008,0,1.6092135959820293,0.0
1099,417,2977.0,2961.0,4697,414.0,2,168.0,0.0,1424.0,1.7016484106057557,0,1.4411817992504412,0.0
692,346,0.0,0.0,4977,0.0,1,155.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3657,0.0,1,346.0,0.0,355.0,1.3199178488951635,0,0.0,0.0
100,50,0.0,0.0,400,0.0,3,12.0,19.0,132.0,1.7228665736989706,0,0.0,0.0
1149,435,157.0,155.0,332,480.0,3,163.0,0.0,105.0,1.7577473963876014,0,2.5307719820247594,3.0
692,346,0.0,0.0,335,0.0,1,0.0,0.0,37.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,4958,0.0,1,153.0,0.0,944.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3061,0.0,1,153.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
164,82,0.0,0.0,1161,0.0,1,40.0,0.0,235.0,0.3338489304447948,0,0.0,0.0
692,346,0.0,0.0,330,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,4981,0.0,1,346.0,0.0,981.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1680,0.0,1,0.0,0.0,158.0,1.3199178488951635,0,0.0,0.0
1206,468,133.0,131.0,3071,185.0,2,216.0,35.0,930.0,2.1842820700180416,1,3.904214185034656,3.0
692,346,0.0,0.0,336,0.0,1,346.0,0.0,80.0,1.3199178488951635,0,0.0,0.0
732,366,0.0,0.0,1026,0.0,2,0.0,0.0,399.0,1.7897856938959855,0,0.0,0.0
1021,382,655.0,648.0,3024,1927.0,2,349.0,0.0,1197.0,1.9236813975533067,0,1.863540388532772,0.0
692,346,0.0,0.0,5058,0.0,1,169.0,0.0,496.0,1.3199178488951635,0,0.0,0.0
962,346,0.0,0.0,3690,0.0,1,346.0,0.0,1469.0,1.5601439291791637,0,0.0,0.0
692,346,0.0,0.0,1015,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
1133,431,0.0,0.0,3037,0.0,2,366.0,0.0,1210.0,1.848023867889448,0,0.0,0.0
692,346,0.0,0.0,5030,0.0,1,346.0,0.0,1014.0,1.3199178488951635,0,0.0,0.0
402,147,286.0,284.0,1237,438.0,2,138.0,0.0,361.0,2.190705055678109,1,1.798867671962718,0.0
744,372,0.0,0.0,5075,0.0,3,0.0,0.0,1537.0,1.8120625569179312,0,0.0,0.0
74,37,0.0,0.0,36,0.0,1,0.0,0.0,15.0,0.3535533905932738,0,0.0,0.0
1151,438,0.0,0.0,991,0.0,3,0.0,0.0,292.0,2.0424461515190027,1,0.0,0.0
1378,537,788.0,781.0,5427,907.0,3,502.0,171.0,1644.0,1.8229308607505996,0,2.450824436312927,2.0
692,346,0.0,0.0,337,0.0,1,346.0,0.0,125.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,5096,0.0,1,346.0,0.0,504.0,1.3199178488951635,0,0.0,0.0
806,403,0.0,0.0,867,0.0,3,101.0,8.0,106.0,2.463399310503296,4,0.0,0.0
236,118,0.0,0.0,1727,0.0,1,0.0,46.0,160.0,0.8013605748660964,0,0.0,0.0
692,346,0.0,0.0,5049,0.0,1,168.0,0.0,1040.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1022,0.0,1,346.0,0.0,210.0,1.3199178488951635,0,0.0,0.0
967,346,0.0,0.0,3720,0.0,1,0.0,0.0,1517.0,1.5665780648150682,0,0.0,0.0
692,346,0.0,0.0,5046,0.0,1,346.0,0.0,1010.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,4665,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
470,235,0.0,0.0,2009,0.0,1,118.0,0.0,414.0,0.3017285759180408,0,0.0,0.0
1002,360,1029.0,1018.0,5053,1019.0,3,349.0,0.0,1530.0,1.7215676241680038,0,1.771702455678129,0.0
692,346,0.0,0.0,338,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
60,30,0.0,0.0,258,0.0,1,30.0,0.0,104.0,0.0,0,0.0,0.0
585,221,66.0,66.0,1542,434.0,2,190.0,115.0,477.0,1.4713589455496476,0,2.521453103372807,1.0
692,346,0.0,0.0,5031,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,4982,0.0,1,346.0,0.0,1026.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,4650,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,337,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
1332,487,0.0,0.0,4020,0.0,3,289.0,316.0,1634.0,2.0611720748917945,1,0.0,0.0
1093,408,2733.0,2719.0,5341,8346.0,2,161.0,0.0,574.0,1.7999007807392735,0,1.6262298566429223,0.0
692,346,0.0,0.0,3700,0.0,1,168.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,2998,0.0,1,154.0,0.0,1192.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,996,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
842,421,142.0,141.0,4073,162.0,2,172.0,78.0,1235.0,1.8733639151294197,0,3.7931974104406487,1.0
692,346,0.0,0.0,3030,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,2977,0.0,1,170.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,4973,0.0,1,154.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
759,274,0.0,0.0,805,0.0,1,274.0,102.0,82.0,1.8578305388713048,0,0.0,0.0
972,346,0.0,0.0,1014,0.0,1,0.0,0.0,303.0,1.5128887135516675,0,0.0,0.0
692,346,0.0,0.0,5039,0.0,1,167.0,0.0,1009.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3036,0.0,1,346.0,0.0,620.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,339,0.0,1,346.0,0.0,140.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,372,0.0,1,0.0,0.0,43.0,1.3199178488951635,0,0.0,0.0
1190,462,0.0,0.0,1005,0.0,4,0.0,0.0,421.0,1.95588863261265,0,0.0,0.0
692,346,0.0,0.0,1022,0.0,1,0.0,0.0,425.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,337,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,2973,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
966,346,0.0,0.0,4983,0.0,1,346.0,0.0,1993.0,1.5605325159510608,0,0.0,0.0
692,346,0.0,0.0,3682,0.0,1,346.0,0.0,390.0,1.3199178488951635,0,0.0,0.0
1026,377,700.0,693.0,1011,421.0,8,177.0,2.0,424.0,1.806424498087231,0,2.9818059029541595,1.0
956,346,0.0,0.0,5065,0.0,1,156.0,0.0,2023.0,1.5005632549379018,0,0.0,0.0
692,346,0.0,0.0,337,0.0,1,155.0,0.0,84.0,1.3199178488951635,0,0.0,0.0
692,346,2779.0,2766.0,335,353.0,1,0.0,0.0,43.0,1.3199178488951635,0,1.5575246180728868,0.0
1349,509,850.0,844.0,404,2752.0,3,476.0,248.0,130.0,2.010329512608769,1,2.084484748049805,1.0
692,346,0.0,0.0,3034,0.0,1,164.0,0.0,1205.0,1.3199178488951635,0,0.0,0.0
620,310,0.0,0.0,4439,0.0,1,0.0,0.0,898.0,1.802794875341644,0,0.0,0.0
930,465,0.0,0.0,2999,0.0,3,462.0,0.0,1182.0,2.3554373879010493,1,0.0,0.0
1170,455,0.0,0.0,338,0.0,3,369.0,0.0,103.0,1.8861218951139636,0,0.0,0.0
692,346,0.0,0.0,331,0.0,1,346.0,0.0,80.0,1.3199178488951635,0,0.0,0.0
2826,1413,0.0,0.0,3688,0.0,659,2057.0,0.0,724.0,2.099756852681414,1,0.0,0.0
802,401,3155.0,3140.0,3463,9306.0,1,401.0,106.0,370.0,2.1110481222673028,1,1.98974416860524,0.0
692,346,0.0,0.0,995,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
1183,449,410.0,405.0,3195,1054.0,3,174.0,59.0,959.0,1.8512112976793784,0,2.4306219145974075,2.0
692,346,0.0,0.0,2993,0.0,1,346.0,0.0,301.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,335,0.0,1,346.0,0.0,41.0,1.3199178488951635,0,0.0,0.0
2100,1050,0.0,0.0,2711,0.0,540,1554.0,0.0,1104.0,3.7670101769003774,1,0.0,0.0
960,346,0.0,0.0,12034,0.0,1,157.0,0.0,1206.0,1.487762772747803,0,0.0,0.0
692,346,0.0,0.0,5011,0.0,1,346.0,0.0,1012.0,1.3199178488951635,0,0.0,0.0
972,346,1005.0,999.0,5042,1971.0,1,158.0,0.0,2043.0,1.5187638720812875,0,2.1763900085013343,2.0
78,29,90.0,90.0,82,187.0,1,0.0,0.0,41.0,0.7905694150420948,0,1.383496476323666,0.0
1148,436,367.0,364.0,1000,1777.0,21,0.0,0.0,389.0,1.9358006911115564,0,2.177861267382764,1.0
692,346,0.0,0.0,335,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
494,247,0.0,0.0,701,0.0,165,292.0,0.0,143.0,0.999163806083928,0,0.0,0.0
692,346,0.0,0.0,3028,0.0,1,0.0,0.0,310.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1063,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
688,344,0.0,0.0,4678,0.0,1,344.0,0.0,952.0,1.342195527390438,0,0.0,0.0
1599,622,900.0,890.0,7121,2446.0,48,516.0,365.0,2186.0,1.856967142824172,0,2.121025238036633,1.0
930,465,0.0,0.0,5750,0.0,2,59.0,107.0,1711.0,2.1688533363755638,1,0.0,0.0
692,346,0.0,0.0,3022,0.0,1,346.0,0.0,1206.0,1.3199178488951635,0,0.0,0.0
698,349,0.0,0.0,3367,0.0,4,148.0,0.0,1048.0,1.659272444557561,0,0.0,0.0
692,346,0.0,0.0,3022,0.0,1,346.0,0.0,1210.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3032,0.0,1,346.0,0.0,286.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3707,0.0,1,346.0,0.0,1485.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,334,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,2995,0.0,1,151.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
972,350,0.0,0.0,3028,0.0,2,157.0,0.0,906.0,1.5671859030176527,0,0.0,0.0
1161,441,692.0,687.0,3044,1284.0,2,171.0,0.0,1211.0,1.7698629378937802,0,1.6921956892573404,0.0
984,492,175.0,175.0,3713,200.0,36,483.0,202.0,1113.0,2.030953946071304,1,2.459596443091633,2.0
1261,466,143.0,141.0,3540,305.0,2,497.0,164.0,1062.0,1.9190896195636835,0,2.2409247672426416,2.0
968,346,0.0,0.0,3017,0.0,1,212.0,0.0,921.0,1.5692325327115966,0,0.0,0.0
958,346,0.0,0.0,3037,0.0,1,346.0,0.0,1241.0,1.469336048403665,0,0.0,0.0
710,355,0.0,0.0,1006,0.0,10,352.0,0.0,116.0,1.646925985822524,0,0.0,0.0
974,347,0.0,0.0,330,0.0,2,347.0,0.0,96.0,1.5644637440846196,0,0.0,0.0
752,376,0.0,0.0,3045,0.0,2,157.0,0.0,284.0,1.7088816431332332,0,0.0,0.0
692,346,0.0,0.0,337,0.0,1,346.0,0.0,37.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3028,0.0,1,346.0,0.0,597.0,1.3199178488951635,0,0.0,0.0
1163,441,0.0,0.0,3735,0.0,3,415.0,0.0,1534.0,1.791091067930447,0,0.0,0.0
710,355,123.0,123.0,2993,299.0,1,177.0,0.0,310.0,1.5942401261613934,0,2.5692369885929547,2.0
692,346,0.0,0.0,335,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,336,0.0,1,346.0,0.0,38.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,5044,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1000,0.0,1,0.0,0.0,418.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1002,0.0,1,0.0,0.0,109.0,1.3199178488951635,0,0.0,0.0
908,454,155.0,152.0,1260,321.0,19,0.0,178.0,375.0,1.562379218372626,0,2.074536319073012,1.0
692,346,0.0,0.0,5045,0.0,1,168.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3033,0.0,1,345.0,0.0,1214.0,1.3199178488951635,0,0.0,0.0
1531,570,527.0,520.0,1368,1703.0,3,503.0,390.0,426.0,1.6741098130796004,0,2.354992059956732,1.0
612,306,0.0,0.0,2635,0.0,1,138.0,0.0,0.0,1.8688597269534677,0,0.0,0.0
692,346,0.0,0.0,334,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
644,322,0.0,0.0,941,0.0,1,0.0,0.0,94.0,1.62483128068145,0,0.0,0.0
726,363,0.0,0.0,333,0.0,3,0.0,0.0,109.0,1.891849827983563,0,0.0,0.0
692,346,0.0,0.0,4962,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
958,346,0.0,0.0,333,0.0,1,158.0,0.0,132.0,1.627459246073774,0,0.0,0.0
1356,503,0.0,0.0,5547,0.0,1,551.0,294.0,1672.0,1.7868713728426833,0,0.0,0.0
1469,562,3706.0,3689.0,6229,594.0,2,71.0,280.0,1837.0,1.8361034788549715,0,1.7089669670314342,0.0
692,346,0.0,0.0,3028,0.0,1,0.0,0.0,318.0,1.3199178488951635,0,0.0,0.0
1005,369,659.0,651.0,5347,873.0,2,352.0,0.0,2161.0,1.6219846792824535,0,2.6684025515215977,1.0
692,346,0.0,0.0,334,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3041,0.0,1,349.0,0.0,591.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3044,0.0,1,166.0,0.0,1178.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3007,0.0,1,0.0,0.0,619.0,1.3199178488951635,0,0.0,0.0
196,98,0.0,0.0,1444,0.0,1,54.0,0.0,0.0,0.3248931448269642,0,0.0,0.0
692,346,0.0,0.0,5032,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
959,346,714.0,704.0,3025,1242.0,1,188.0,0.0,1188.0,1.447048259232985,0,1.859592578090726,0.0
692,346,0.0,0.0,336,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3022,0.0,1,346.0,0.0,599.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3018,0.0,1,346.0,0.0,303.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3002,0.0,1,157.0,0.0,632.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1004,0.0,1,346.0,0.0,96.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,333,0.0,1,164.0,0.0,132.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1023,0.0,1,346.0,0.0,110.0,1.3199178488951635,0,0.0,0.0
870,435,0.0,0.0,3019,0.0,2,176.0,0.0,1193.0,2.0979309435610176,2,0.0,0.0
692,346,0.0,0.0,1014,0.0,1,346.0,0.0,220.0,1.3199178488951635,0,0.0,0.0
754,377,0.0,0.0,2994,0.0,3,0.0,0.0,297.0,1.700879722096286,0,0.0,0.0
1119,421,124.0,123.0,1012,2558.0,3,0.0,0.0,115.0,1.9499978252040095,0,2.087573214450065,3.0
692,346,0.0,0.0,3629,0.0,1,151.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
1024,373,677.0,670.0,337,1723.0,3,354.0,0.0,128.0,1.578357756370066,0,2.029984643102122,2.0
1039,386,0.0,0.0,2998,0.0,40,379.0,0.0,309.0,1.9180952644290044,0,0.0,0.0
960,346,0.0,0.0,3694,0.0,1,346.0,0.0,1489.0,1.4895100517701036,0,0.0,0.0
1100,414,0.0,0.0,5304,0.0,3,443.0,14.0,1593.0,1.6966068629219957,0,0.0,0.0
692,346,0.0,0.0,3676,0.0,1,156.0,0.0,737.0,1.3199178488951635,0,0.0,0.0
635,229,0.0,0.0,673,0.0,1,229.0,0.0,276.0,0.9823128664410676,0,0.0,0.0
692,346,0.0,0.0,2993,0.0,1,164.0,0.0,637.0,1.3199178488951635,0,0.0,0.0
902,451,0.0,0.0,3001,0.0,19,317.0,15.0,898.0,2.123020568179223,2,0.0,0.0
1123,431,0.0,0.0,994,0.0,3,0.0,0.0,390.0,2.004776643966272,1,0.0,0.0
692,346,0.0,0.0,3021,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3022,0.0,1,157.0,0.0,614.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,332,0.0,1,346.0,0.0,70.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,5044,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
967,346,670.0,664.0,1003,656.0,1,346.0,0.0,314.0,1.5232313821974772,0,2.1898888860725374,1.0
1211,469,0.0,0.0,3014,0.0,2,52.0,2.0,1196.0,1.8257936353686717,0,0.0,0.0
1077,406,376.0,372.0,340,490.0,3,388.0,0.0,38.0,1.987855214690892,0,2.279806527334824,2.0
870,435,121.0,121.0,992,2106.0,3,99.0,11.0,113.0,2.0897527641451377,1,2.864765047760125,2.0
692,346,0.0,0.0,1009,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,4999,0.0,1,158.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
957,346,0.0,0.0,3018,0.0,1,156.0,0.0,895.0,1.4765326363799685,0,0.0,0.0
850,425,0.0,0.0,411,0.0,1,425.0,148.0,43.0,1.8049874464515585,0,0.0,0.0
610,305,0.0,0.0,884,0.0,1,0.0,0.0,0.0,1.905734476752472,0,0.0,0.0
966,483,401.0,397.0,3532,1069.0,5,198.0,40.0,1085.0,2.037344937263164,1,2.473541732667787,2.0
692,346,0.0,0.0,3670,0.0,1,346.0,0.0,369.0,1.3199178488951635,0,0.0,0.0
2814,1407,0.0,0.0,3710,0.0,639,2026.0,0.0,0.0,1.9346742923263256,0,0.0,0.0
406,158,239.0,237.0,1547,127.0,9,120.0,88.0,618.0,1.1678353537850268,0,1.836432208893016,0.0
692,346,0.0,0.0,4991,0.0,1,154.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
730,365,2989.0,2973.0,5400,8401.0,3,146.0,0.0,1665.0,1.8932413701956363,0,1.511138626877914,0.0
692,346,0.0,0.0,1011,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,2993,0.0,1,346.0,0.0,598.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3024,0.0,1,156.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
1255,449,0.0,0.0,432,0.0,1,205.0,276.0,133.0,1.820031513975828,0,0.0,0.0
949,346,0.0,0.0,2984,0.0,1,163.0,0.0,1176.0,1.4736984748723494,0,0.0,0.0
1203,441,438.0,434.0,3490,459.0,28,414.0,147.0,1060.0,2.15771373387768,1,2.395942943090074,3.0
692,346,0.0,0.0,5019,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,5053,0.0,1,141.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1004,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3677,0.0,1,346.0,0.0,754.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1679,0.0,1,0.0,0.0,168.0,1.3199178488951635,0,0.0,0.0
1108,418,359.0,351.0,3012,464.0,3,175.0,0.0,913.0,1.987036776167261,0,2.636343109271956,3.0
692,346,0.0,0.0,2996,0.0,1,156.0,0.0,654.0,1.3199178488951635,0,0.0,0.0
562,281,0.0,0.0,4114,0.0,1,135.0,0.0,810.0,2.6405134051984818,6,0.0,0.0
691,346,0.0,0.0,3026,0.0,1,172.0,0.0,1197.0,1.3198926233852584,0,0.0,0.0
692,346,0.0,0.0,1006,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
1358,545,690.0,684.0,5015,855.0,3,312.0,11.0,1497.0,2.197428722681936,1,2.3554689109344675,2.0
1030,377,0.0,0.0,5302,0.0,3,0.0,0.0,539.0,1.859748673158622,0,0.0,0.0
716,358,0.0,0.0,6102,0.0,2,0.0,0.0,605.0,1.8958169758771024,0,0.0,0.0
692,346,0.0,0.0,996,0.0,1,0.0,0.0,199.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3002,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
728,364,0.0,0.0,3024,0.0,3,155.0,0.0,1213.0,1.7591646296395211,0,0.0,0.0
670,335,0.0,0.0,2926,0.0,1,335.0,0.0,869.0,1.4411001327003718,0,0.0,0.0
728,364,0.0,0.0,331,0.0,1,381.0,3.0,109.0,1.808101426698946,0,0.0,0.0
1021,370,371.0,367.0,4908,334.0,1,394.0,5.0,1442.0,1.757321791003597,0,2.6079061430749704,2.0
692,346,0.0,0.0,3002,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,993,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
960,346,0.0,0.0,3029,0.0,1,212.0,0.0,610.0,1.569922653765756,0,0.0,0.0
971,346,1073.0,1056.0,4664,2638.0,1,346.0,0.0,1869.0,1.551732559507579,0,2.0655658023217858,1.0
691,346,0.0,0.0,3002,0.0,1,345.0,0.0,0.0,1.3159070494058125,0,0.0,0.0
954,346,0.0,0.0,3017,0.0,1,346.0,0.0,1205.0,1.491616306592704,0,0.0,0.0
212,77,81.0,80.0,675,1342.0,2,40.0,35.0,67.0,1.1126972805283732,0,1.8012181638881373,0.0
1017,368,381.0,376.0,2989,1450.0,2,0.0,0.0,917.0,1.7129193588390044,0,2.6267032743424785,3.0
1350,535,2896.0,2880.0,3208,865.0,27,506.0,66.0,960.0,2.172690040454788,1,1.8712169745031912,0.0
1205,465,393.0,387.0,2993,393.0,3,410.0,0.0,904.0,1.852155802727639,0,2.326965524569477,3.0
1167,445,0.0,0.0,5015,0.0,2,477.0,14.0,1501.0,1.87130532420656,0,0.0,0.0
1053,393,701.0,697.0,5004,2199.0,2,413.0,8.0,1991.0,2.179135877648415,2,2.141633688657111,1.0
692,346,0.0,0.0,3068,0.0,1,353.0,0.0,609.0,1.3199178488951635,0,0.0,0.0
1001,366,345.0,342.0,3692,252.0,2,352.0,0.0,1090.0,1.663020362937767,0,3.12655194775603,3.0
692,346,0.0,0.0,336,0.0,1,346.0,0.0,69.0,1.3199178488951635,0,0.0,0.0
1453,528,0.0,0.0,6893,0.0,10,222.0,374.0,2089.0,1.929786874919925,0,0.0,0.0
985,355,2992.0,2979.0,3016,8468.0,2,346.0,0.0,916.0,1.5234553959454806,0,1.5053869451679105,0.0
968,346,369.0,364.0,1003,1441.0,1,0.0,0.0,398.0,1.512277225247037,0,2.7302287717936173,2.0
960,346,0.0,0.0,341,0.0,1,0.0,0.0,129.0,1.471745931815815,0,0.0,0.0
692,346,0.0,0.0,3034,0.0,1,346.0,0.0,299.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,334,0.0,1,0.0,0.0,75.0,1.3199178488951635,0,0.0,0.0
2828,1414,0.0,0.0,3649,0.0,629,1700.0,0.0,1439.0,1.7163279725634777,0,0.0,0.0
292,146,0.0,0.0,2138,0.0,1,146.0,0.0,0.0,0.3856396617542723,0,0.0,0.0
692,346,0.0,0.0,3649,0.0,1,0.0,0.0,747.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1008,0.0,1,346.0,0.0,394.0,1.3199178488951635,0,0.0,0.0
1080,386,140.0,138.0,4812,428.0,1,0.0,85.0,1431.0,1.9046542951576155,0,2.0922975152343755,1.0
1150,443,0.0,0.0,6001,0.0,3,13.0,0.0,1836.0,2.100496178735117,1,0.0,0.0
